date,film_title,film_id,film_url,venue,time,context
2025-08-13,Monk in Pieces,monk-in-pieces,https://miff.com.au/program/film/monk-in-pieces,ACMI,1:30pm,"ACMI 2Federation Square, Flinders StMonk in Pieces1:30pmFrom Darkness to Light3:45pmSankofa6:30pmSanatorium Under the Sign of the Hourglass9:30pm Monk in Pieces1:30pm Monk in Pieces1:30pm Monk in Piec"
2025-08-13,From Darkness to Light,from-darkness-to-light,https://miff.com.au/program/film/from-darkness-to-light,ACMI,1:30pm,"ACMI 2Federation Square, Flinders StMonk in Pieces1:30pmFrom Darkness to Light3:45pmSankofa6:30pmSanatorium Under the Sign of the Hourglass9:30pm From Darkness to Light3:45pm From Darkness to Light3:4"
2025-08-13,Sankofa,sankofa,https://miff.com.au/program/film/sankofa,ACMI,1:30pm,"ACMI 2Federation Square, Flinders StMonk in Pieces1:30pmFrom Darkness to Light3:45pmSankofa6:30pmSanatorium Under the Sign of the Hourglass9:30pm Sankofa6:30pm Sankofa6:30pm Sankofa "
2025-08-13,Sanatorium Under the Sign of the Hourglass,sanatorium-under-the-sign-of-the-hourglass,https://miff.com.au/program/film/sanatorium-under-the-sign-of-the-hourglass,ACMI,1:30pm,"ACMI 2Federation Square, Flinders StMonk in Pieces1:30pmFrom Darkness to Light3:45pmSankofa6:30pmSanatorium Under the Sign of the Hourglass9:30pm Sanatorium Under the Sign of the Hourglass9:30pm Sanat"
2025-08-13,MIFF XR @ ACMI Swinburne Studio,xr,https://miff.com.au/program/film/xr,ACMI,12:00pm,"ACMI Swinburne StudioFederation Square, Flinders StMIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio "
2025-08-13,Deaf,deaf,https://miff.com.au/program/film/deaf,Unknown,11:00am,Cinema Nova 1380 Lygon StDeaf11:00amLate Shift1:15pmGEN_3:30pm Deaf11:00am Deaf11:00am Deaf 
2025-08-13,Late Shift,late-shift,https://miff.com.au/program/film/late-shift,Unknown,11:00am,Cinema Nova 1380 Lygon StDeaf11:00amLate Shift1:15pmGEN_3:30pm Late Shift1:15pm Late Shift1:15pm Late Shift 
2025-08-13,GEN_,gen,https://miff.com.au/program/film/gen,Unknown,11:00am,Cinema Nova 1380 Lygon StDeaf11:00amLate Shift1:15pmGEN_3:30pm GEN_3:30pm GEN_3:30pm GEN_ 
2025-08-13,Happy Holidays,happy-holidays,https://miff.com.au/program/film/happy-holidays,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Happy Holidays10:30am Happy Holidays10:30am Happy Holidays,10:30am,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Happy Holidays10:30am Happy Holidays10:30am Happy Holidays 
2025-08-13,Little Trouble Girls,little-trouble-girls,https://miff.com.au/program/film/little-trouble-girls,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Little Trouble Girls1:30pm Little Trouble Girls1:30pm Little Trouble Girls,10:30am,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Little Trouble Girls1:30pm Little Trouble Girls1:30pm Little Trou
2025-08-13,Two Prosecutors,two-prosecutors,https://miff.com.au/program/film/two-prosecutors,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Two Prosecutors3:45pm Two Prosecutors3:45pm Two Prosecutors,10:30am,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Two Prosecutors3:45pm Two Prosecutors3:45pm Two Prosecutors 
2025-08-13,The Love That Remains,the-love-that-remains,https://miff.com.au/program/film/the-love-that-remains,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm The Love That Remains6:30pm The Love That Remains6:30pm The Love That Remains,10:30am,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm The Love That Remains6:30pm The Love That Remains6:30pm The Love 
2025-08-13,Homebound,homebound,https://miff.com.au/program/film/homebound,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Homebound9:15pm Homebound9:15pm Homebound,10:30am,Forum154 Flinders StreetHappy Holidays10:30amLittle Trouble Girls1:30pmTwo Prosecutors3:45pmThe Love That Remains6:30pmHomebound9:15pm Homebound9:15pm Homebound9:15pm Homebound 
2025-08-13,We Bury the Dead,we-bury-the-dead,https://miff.com.au/program/film/we-bury-the-dead,Hoyts 11Level 3,6:15pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,We Bury the Dead6:15pmLurker9:30pm We Bury the Dead6:15pm We Bury the Dead6:15pm We Bury the Dead "
2025-08-13,Lurker,lurker,https://miff.com.au/program/film/lurker,Hoyts 11Level 3,6:15pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,We Bury the Dead6:15pmLurker9:30pm Lurker9:30pm Lurker9:30pm Lurker "
2025-08-13,Dreams,dreams,https://miff.com.au/program/film/dreams,Hoyts 8/10Level 3,6:30pm,"Hoyts 8/10Level 3, Melbourne Central Shopping CentreDreams6:30pmThe Python Hunt9:00pm Dreams6:30pm Dreams6:30pm Dreams "
2025-08-13,The Python Hunt,the-python-hunt,https://miff.com.au/program/film/the-python-hunt,Hoyts 8/10Level 3,6:30pm,"Hoyts 8/10Level 3, Melbourne Central Shopping CentreDreams6:30pmThe Python Hunt9:00pm The Python Hunt9:00pm The Python Hunt9:00pm The Python Hunt "
2025-08-13,The Golden Spurtle,the-golden-spurtle,https://miff.com.au/program/film/the-golden-spurtle,Unknown,6:15pm,"Kino 1Lower Ground Level, 45 Collins StreetThe Golden Spurtle6:15pmKamay8:45pm The Golden Spurtle6:15pm The Golden Spurtle6:15pm The Golden Spurtle "
2025-08-13,Kamay,kamay,https://miff.com.au/program/film/kamay,Unknown,6:15pm,"Kino 1Lower Ground Level, 45 Collins StreetThe Golden Spurtle6:15pmKamay8:45pm Kamay8:45pm Kamay8:45pm Kamay "
2025-08-13,Holding Liat,holding-liat,https://miff.com.au/program/film/holding-liat,Unknown,6:30pm,"Kino 2Lower Ground Level, 45 Collins StreetHolding Liat6:30pmKontinental '259:00pm Holding Liat6:30pm Holding Liat6:30pm Holding Liat "
2025-08-13,Kontinental '25,kontinental-25,https://miff.com.au/program/film/kontinental-25,Unknown,6:30pm,"Kino 2Lower Ground Level, 45 Collins StreetHolding Liat6:30pmKontinental '259:00pm Kontinental '259:00pm Kontinental '259:00pm Kontinental '25 "
2025-08-13,MIFF Trivia presented by Umbrella,miff-trivia-presented-by-umbrella,https://miff.com.au/program/film/miff-trivia-presented-by-umbrella,Unknown,6:00pm,"MIFF Festival HubFederation Square, Flinders StMIFF Trivia presented by Umbrella6:00pm MIFF Trivia presented by Umbrella6:00pm MIFF Trivia presented by Umbrella6:00pm MIFF Trivia presented by Umbrella"
2025-08-13,Resurrection,resurrection,https://miff.com.au/program/film/resurrection,Unknown,6:00pm,The Astor Theatre1 Chapel StResurrection6:00pmSirât9:30pm Resurrection6:00pm Resurrection6:00pm Resurrection 
2025-08-13,Sirât,sirat,https://miff.com.au/program/film/sirat,Unknown,6:00pm,The Astor Theatre1 Chapel StResurrection6:00pmSirât9:30pm Sirât9:30pm Sirât9:30pm Sirât 
2025-08-13,The Blue Trail,the-blue-trail,https://miff.com.au/program/film/the-blue-trail,Capitol113 Swanston StThe Blue Trail6:30pmThe Little Sister9:00pm The Blue Trail6:30pm The Blue Trail6:30pm The Blue Trail,6:30pm,The Capitol113 Swanston StThe Blue Trail6:30pmThe Little Sister9:00pm The Blue Trail6:30pm The Blue Trail6:30pm The Blue Trail 
2025-08-13,The Little Sister,the-little-sister,https://miff.com.au/program/film/the-little-sister,Capitol113 Swanston StThe Blue Trail6:30pmThe Little Sister9:00pm The Little Sister9:00pm The Little Sister9:00pm The Little Sister,6:30pm,The Capitol113 Swanston StThe Blue Trail6:30pmThe Little Sister9:00pm The Little Sister9:00pm The Little Sister9:00pm The Little Sister 
2025-08-14,Looking for Alibrandi,looking-for-alibrandi,https://miff.com.au/program/film/looking-for-alibrandi,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Loo"
2025-08-14,The Secret of Me,the-secret-of-me,https://miff.com.au/program/film/the-secret-of-me,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm The"
2025-08-14,Accelerator Shorts 2,accelerator-shorts-2,https://miff.com.au/program/film/accelerator-shorts-2,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,Pack Rat,pack-rat,https://miff.com.au/program/film/pack-rat,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,Pulp,pulp,https://miff.com.au/program/film/pulp,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,"5'12""",512,https://miff.com.au/program/film/512,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,ACE,ace,https://miff.com.au/program/film/ace,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,The Dysphoria,the-dysphoria,https://miff.com.au/program/film/the-dysphoria,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,Lodestar,lodestar,https://miff.com.au/program/film/lodestar,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Acc"
2025-08-14,Premiere With Purpose: Prime Minister,premiere-with-purpose-prime-minister,https://miff.com.au/program/film/premiere-with-purpose-prime-minister,ACMI,10:30am,"ACMI 1Federation Square, Flinders StLooking for Alibrandi10:30amThe Secret of Me1:30pmAccelerator Shorts 2Pack RatPulp5'12""ACEThe DysphoriaLodestar4:15pmPremiere With Purpose: Prime Minister8:00pm Pre"
2025-08-14,TWST – Things We Said Today,twst-things-we-said-today,https://miff.com.au/program/film/twst-things-we-said-today,ACMI,11:00am,"ACMI 2Federation Square, Flinders StTWST – Things We Said Today11:00amHanami1:15pmAll I Had Was Nothingness4:00pmHallow Road6:30pmBrand New Landscape8:30pm TWST – Things We Said Today11:00am TWST – Th"
2025-08-14,Hanami,hanami,https://miff.com.au/program/film/hanami,ACMI,11:00am,"ACMI 2Federation Square, Flinders StTWST – Things We Said Today11:00amHanami1:15pmAll I Had Was Nothingness4:00pmHallow Road6:30pmBrand New Landscape8:30pm Hanami1:15pm Hanami1:15pm Hanami "
2025-08-14,All I Had Was Nothingness,all-i-had-was-nothingness,https://miff.com.au/program/film/all-i-had-was-nothingness,ACMI,11:00am,"ACMI 2Federation Square, Flinders StTWST – Things We Said Today11:00amHanami1:15pmAll I Had Was Nothingness4:00pmHallow Road6:30pmBrand New Landscape8:30pm All I Had Was Nothingness4:00pm All I Had Wa"
2025-08-14,Hallow Road,hallow-road,https://miff.com.au/program/film/hallow-road,ACMI,11:00am,"ACMI 2Federation Square, Flinders StTWST – Things We Said Today11:00amHanami1:15pmAll I Had Was Nothingness4:00pmHallow Road6:30pmBrand New Landscape8:30pm Hallow Road6:30pm Hallow Road6:30pm Hallow R"
2025-08-14,Brand New Landscape,brand-new-landscape,https://miff.com.au/program/film/brand-new-landscape,ACMI,11:00am,"ACMI 2Federation Square, Flinders StTWST – Things We Said Today11:00amHanami1:15pmAll I Had Was Nothingness4:00pmHallow Road6:30pmBrand New Landscape8:30pm Brand New Landscape8:30pm Brand New Landscap"
2025-08-14,MIFF XR @ ACMI Swinburne Studio,xr,https://miff.com.au/program/film/xr,ACMI,12:00pm,"ACMI Swinburne StudioFederation Square, Flinders StMIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio "
2025-08-14,Adam's Sake,adams-sake,https://miff.com.au/program/film/adams-sake,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Adam's Sake10:45am Adam's Sake10:45am Adam's Sake,10:45am,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Adam's Sake10:45am Adam's Sake10:45am Adam's Sake 
2025-08-14,Kyuka Before Summer’s End,kyuka-before-summers-end,https://miff.com.au/program/film/kyuka-before-summers-end,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Kyuka Before Summer’s End1:00pm Kyuka Before Summer’s End1:00pm Kyuka Before Summer’s End,10:45am,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Kyuka Before Summer’s End1:00pm Kyuka Before Summer’s End1:00pm Kyuka Before Sum
2025-08-14,Stranger Eyes,stranger-eyes,https://miff.com.au/program/film/stranger-eyes,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Stranger Eyes3:30pm Stranger Eyes3:30pm Stranger Eyes,10:45am,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Stranger Eyes3:30pm Stranger Eyes3:30pm Stranger Eyes 
2025-08-14,Romería,romeria,https://miff.com.au/program/film/romeria,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Romería6:30pm Romería6:30pm Romería,10:45am,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm Romería6:30pm Romería6:30pm Romería 
2025-08-14,The Wave,the-wave,https://miff.com.au/program/film/the-wave,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm The Wave9:15pm The Wave9:15pm The Wave,10:45am,Forum154 Flinders StreetAdam's Sake10:45amKyuka Before Summer’s End1:00pmStranger Eyes3:30pmRomería6:30pmThe Wave9:15pm The Wave9:15pm The Wave9:15pm The Wave 
2025-08-14,The Ballad of Wallis Island,the-ballad-of-wallis-island,https://miff.com.au/program/film/the-ballad-of-wallis-island,Hoyts 11Level 3,6:30pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,The Ballad of Wallis Island6:30pmBirthright9:15pm The Ballad of Wallis Island6:30pm The Ballad of Wallis Island6:30pm The Ballad of Wallis Island "
2025-08-14,Birthright,birthright,https://miff.com.au/program/film/birthright,Hoyts 11Level 3,6:30pm,"Hoyts 11Level 3, Melbourne Central Shopping Centre,The Ballad of Wallis Island6:30pmBirthright9:15pm Birthright9:15pm Birthright9:15pm Birthright "
2025-08-14,Once Upon a Time in Gaza,once-upon-a-time-in-gaza,https://miff.com.au/program/film/once-upon-a-time-in-gaza,Hoyts 8/10Level 3,6:15pm,"Hoyts 8/10Level 3, Melbourne Central Shopping CentreOnce Upon a Time in Gaza6:15pmThe Perfect Neighbor9:00pm Once Upon a Time in Gaza6:15pm Once Upon a Time in Gaza6:15pm Once Upon a Time in Gaza "
2025-08-14,The Perfect Neighbor,the-perfect-neighbor,https://miff.com.au/program/film/the-perfect-neighbor,Hoyts 8/10Level 3,6:15pm,"Hoyts 8/10Level 3, Melbourne Central Shopping CentreOnce Upon a Time in Gaza6:15pmThe Perfect Neighbor9:00pm The Perfect Neighbor9:00pm The Perfect Neighbor9:00pm The Perfect Neighbor "
2025-08-14,Three by Wim Wenders,three-by-wim-wenders,https://miff.com.au/program/film/three-by-wim-wenders,Unknown,6:45pm,"Kino 1Lower Ground Level, 45 Collins StreetThree by Wim WendersReverse Angle: New York, March 1982Room 666Same Player Shoots Again6:45pmRedux Redux8:45pm Three by Wim WendersReverse Angle: New York, M"
2025-08-14,"Reverse Angle: New York, March 1982",reverse-angle-new-york-march-1982,https://miff.com.au/program/film/reverse-angle-new-york-march-1982,Unknown,6:45pm,"Kino 1Lower Ground Level, 45 Collins StreetThree by Wim WendersReverse Angle: New York, March 1982Room 666Same Player Shoots Again6:45pmRedux Redux8:45pm Three by Wim WendersReverse Angle: New York, M"
2025-08-14,Room 666,room-666,https://miff.com.au/program/film/room-666,Unknown,6:45pm,"Kino 1Lower Ground Level, 45 Collins StreetThree by Wim WendersReverse Angle: New York, March 1982Room 666Same Player Shoots Again6:45pmRedux Redux8:45pm Three by Wim WendersReverse Angle: New York, M"
2025-08-14,Same Player Shoots Again,same-player-shoots-again,https://miff.com.au/program/film/same-player-shoots-again,Unknown,6:45pm,"Kino 1Lower Ground Level, 45 Collins StreetThree by Wim WendersReverse Angle: New York, March 1982Room 666Same Player Shoots Again6:45pmRedux Redux8:45pm Three by Wim WendersReverse Angle: New York, M"
2025-08-14,Redux Redux,redux-redux,https://miff.com.au/program/film/redux-redux,Unknown,6:45pm,"Kino 1Lower Ground Level, 45 Collins StreetThree by Wim WendersReverse Angle: New York, March 1982Room 666Same Player Shoots Again6:45pmRedux Redux8:45pm Redux Redux8:45pm Redux Redux8:45pm Redux Redu"
2025-08-14,Les Rendez-vous d’Anna,les-rendez-vous-danna,https://miff.com.au/program/film/les-rendez-vous-danna,Unknown,6:15pm,"Kino 2Lower Ground Level, 45 Collins StreetLes Rendez-vous d’Anna6:15pmHappy Holidays9:15pm Les Rendez-vous d’Anna6:15pm Les Rendez-vous d’Anna6:15pm Les Rendez-vous d’Anna "
2025-08-14,Happy Holidays,happy-holidays,https://miff.com.au/program/film/happy-holidays,Unknown,6:15pm,"Kino 2Lower Ground Level, 45 Collins StreetLes Rendez-vous d’Anna6:15pmHappy Holidays9:15pm Happy Holidays9:15pm Happy Holidays9:15pm Happy Holidays "
2025-08-14,The Secret Agent,the-secret-agent,https://miff.com.au/program/film/the-secret-agent,Unknown,6:15pm,"The Astor Theatre1 Chapel StThe Secret Agent6:15pmSorry, Baby9:45pm The Secret Agent6:15pm The Secret Agent6:15pm The Secret Agent "
2025-08-14,"Sorry, Baby",sorry-baby,https://miff.com.au/program/film/sorry-baby,Unknown,6:15pm,"The Astor Theatre1 Chapel StThe Secret Agent6:15pmSorry, Baby9:45pm Sorry, Baby9:45pm Sorry, Baby9:45pm Sorry, Baby "
2025-08-14,Surviving Malka Leifer,surviving-malka-leifer,https://miff.com.au/program/film/surviving-malka-leifer,Capitol113 Swanston StSurviving Malka Leifer6:15pmThe Baltimorons9:15pm Surviving Malka Leifer6:15pm Surviving Malka Leifer6:15pm Surviving Malka Leifer,6:15pm,The Capitol113 Swanston StSurviving Malka Leifer6:15pmThe Baltimorons9:15pm Surviving Malka Leifer6:15pm Surviving Malka Leifer6:15pm Surviving Malka Leifer 
2025-08-14,The Baltimorons,the-baltimorons,https://miff.com.au/program/film/the-baltimorons,Capitol113 Swanston StSurviving Malka Leifer6:15pmThe Baltimorons9:15pm The Baltimorons9:15pm The Baltimorons9:15pm The Baltimorons,6:15pm,The Capitol113 Swanston StSurviving Malka Leifer6:15pmThe Baltimorons9:15pm The Baltimorons9:15pm The Baltimorons9:15pm The Baltimorons 
2025-08-15,Happyend,happyend,https://miff.com.au/program/film/happyend,ACMI,10:00am,"ACMI 1Federation Square, Flinders StHappyend10:00amTwiggy1:00pmFolktales3:30pmButthole Surfers: The Hole Truth and Nothing Butt8:45pmDead Lover11:15pm Happyend10:00am Happyend10:00am Happyend "
2025-08-15,Twiggy,twiggy,https://miff.com.au/program/film/twiggy,ACMI,10:00am,"ACMI 1Federation Square, Flinders StHappyend10:00amTwiggy1:00pmFolktales3:30pmButthole Surfers: The Hole Truth and Nothing Butt8:45pmDead Lover11:15pm Twiggy1:00pm Twiggy1:00pm Twiggy "
2025-08-15,Folktales,folktales,https://miff.com.au/program/film/folktales,ACMI,10:00am,"ACMI 1Federation Square, Flinders StHappyend10:00amTwiggy1:00pmFolktales3:30pmButthole Surfers: The Hole Truth and Nothing Butt8:45pmDead Lover11:15pm Folktales3:30pm Folktales3:30pm Folktales "
2025-08-15,Butthole Surfers: The Hole Truth and Nothing Butt,butthole-surfers-the-hole-truth-and-nothing-butt,https://miff.com.au/program/film/butthole-surfers-the-hole-truth-and-nothing-butt,ACMI,10:00am,"ACMI 1Federation Square, Flinders StHappyend10:00amTwiggy1:00pmFolktales3:30pmButthole Surfers: The Hole Truth and Nothing Butt8:45pmDead Lover11:15pm Butthole Surfers: The Hole Truth and Nothing Butt"
2025-08-15,Dead Lover,dead-lover,https://miff.com.au/program/film/dead-lover,ACMI,10:00am,"ACMI 1Federation Square, Flinders StHappyend10:00amTwiggy1:00pmFolktales3:30pmButthole Surfers: The Hole Truth and Nothing Butt8:45pmDead Lover11:15pm Dead Lover11:15pm Dead Lover11:15pm Dead Lover "
2025-08-15,"Little, Big, and Far",little-big-and-far,https://miff.com.au/program/film/little-big-and-far,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Little, Big, and Far10:30am Littl"
2025-08-15,Promised Sky,promised-sky,https://miff.com.au/program/film/promised-sky,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Promised Sky1:15pm Promised Sky1:"
2025-08-15,Contact Lens,contact-lens,https://miff.com.au/program/film/contact-lens,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Contact Lens3:45pm Contact Lens3:"
2025-08-15,Hotel Monterey,hotel-monterey,https://miff.com.au/program/film/hotel-monterey,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Hotel MontereyLe 15/86:00pm Hotel"
2025-08-15,Le 15/8,le-158,https://miff.com.au/program/film/le-158,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Hotel MontereyLe 15/86:00pm Hotel"
2025-08-15,Ma - Cry of Silence,ma-cry-of-silence,https://miff.com.au/program/film/ma-cry-of-silence,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Ma - Cry of Silence9:00pm Ma - Cr"
2025-08-15,Touch Me,touch-me,https://miff.com.au/program/film/touch-me,ACMI,10:30am,"ACMI 2Federation Square, Flinders StLittle, Big, and Far10:30amPromised Sky1:15pmContact Lens3:45pmHotel MontereyLe 15/86:00pmMa - Cry of Silence9:00pmTouch Me11:00pm Touch Me11:00pm Touch Me11:00pm T"
2025-08-15,MIFF XR @ ACMI Swinburne Studio,xr,https://miff.com.au/program/film/xr,ACMI,12:00pm,"ACMI Swinburne StudioFederation Square, Flinders StMIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio12:00pm MIFF XR @ ACMI Swinburne Studio "
2025-08-15,DJ Ahmet,dj-ahmet,https://miff.com.au/program/film/dj-ahmet,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm DJ Ahmet10:30am DJ Ahmet10:30am DJ Ahmet,10:30am,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm DJ Ahmet10:30am DJ Ahmet10:30am DJ Ahmet 
2025-08-15,Orwell: 2+2 = 5,orwell-22-5,https://miff.com.au/program/film/orwell-22-5,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm Orwell: 2+2 = 51:00pm Orwell: 2+2 = 51:00pm Orwell: 2+2 = 5,10:30am,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm Orwell: 2+2 = 51:00pm Orwell: 2+2 = 51:00pm Orwell: 2+2 = 5 
2025-08-15,The Blue Trail,the-blue-trail,https://miff.com.au/program/film/the-blue-trail,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm The Blue Trail3:45pm The Blue Trail3:45pm The Blue Trail,10:30am,Forum154 Flinders StreetDJ Ahmet10:30amOrwell: 2+2 = 51:00pmThe Blue Trail3:45pmBut Also John Clarke6:15pmLesbian Space Princess9:15pm The Blue Trail3:45pm The Blue Trail3:45pm The Blue Trail 
